,sku,name,desc,price,promo_price,in_stock,type
342,APP0417,Apple iPod Touch 32GB yellow,New 5 generation iPod touch 32GB yellow.,279.0,2.6499,0,11821715
343,APP0418,Apple iPod Touch 32GB Blue,New 5 generation iPod touch 32GB blue.,279.0,2.6499,0,11821715
344,APP0419,Apple iPod Touch 32GB Pink,New 5 generation iPod touch 32GB rose.,279.0,2.6499,0,11821715
345,APP0421,Apple iPod Touch 64GB Silver,New iPod touch 5 generation white / silver 64GB.,339.0,321.9931,0,11821715
346,APP0422,Apple iPod Touch 64GB yellow,New 5 generation iPod touch 64GB yellow.,339.0,321.9931,0,11821715
347,APP0423,Apple iPod Touch 64GB Blue,New 5 generation iPod touch 64GB blue.,339.0,321.9931,0,11821715
348,APP0424,Apple iPod Touch 64GB Pink,New 5 generation iPod touch 64GB rose.,339.0,321.9931,0,11821715
349,APP0426,Apple iPod nano 16Gb Silver,Music player iPod nano 7 Generation 16GB silver.,179.0,169.99290000000002,0,11821715
350,APP0427,Apple iPod nano 16Gb purple,Music player iPod nano 7 Generation 16GB purple.,179.0,169.99290000000002,0,11821715
351,APP0428,Apple iPod nano 16Gb pink,Music player iPod nano 16GB 7 Generation rose.,179.0,169.99290000000002,0,11821715
352,APP0429,Apple iPod nano 16Gb yellow,Music player iPod nano 7 Generation 16GB yellow.,179.0,169.99290000000002,0,11821715
353,APP0430,Apple iPod nano 16Gb Green,Music player iPod nano 16GB 7 Generation Green.,179.0,169.99290000000002,0,11821715
354,APP0431,Apple iPod nano 16Gb Blue,Music player iPod nano 7 Generation 16GB blue.,179.0,169.99290000000002,0,11821715
355,KEN0059,Kensington Soft Case cover iPhone 5 / 5S black,Soft Case iPhone 5 / 5S.,14.99,8.9903,0,11865403
356,KEN0062,Kensington Thin Back Case iPhone 5 / 5S Gray,Back Case iPhone 5 / 5S.,19.99,9.9946,0,11865403
357,KEN0063,Kensington Thin Back Case iPhone 5 / 5S Pink,Back Case iPhone 5 / 5S.,19.99,9.9946,0,11865403
358,MUV0042,Clear Back Case Muvit iPhone / 5s / 5 transparent,iPhone back cover tranparente SE / 5s / 5.,9.99,8.9903,0,11865403
359,MUV0045,Muvit iPhone in September matte Screen Savers SE / 5s / 5,Set 2 screen protectors for iPhone matte finish SE / 5s / 5.,8.99,5.9895000000000005,0,13555403
360,MUV0047,Muvit MiniGel Funda iPhone 5 / 5S White,Rubber cover iPhone 5 / 5S.,8.99,8.9903,0,11865403
361,MUV0053,Muvit Slim case iPhone 5 / 5S purple,Imiatación Leather Case Cover for iPhone 5 / 5S.,14.99,11.9911,0,11865403
362,REP0043,Speaker lower repair iPhone 4,Repair service including parts and labor for iPhone 4,499.004,49.9004,0,"1,44E+11"
363,APP0434,Apple 5W USB power adapter iPhone and iPod,USB Power Adapter 5W 1A for iPhone iPod and Apple Watch.,25.0,24.0004,1,14365395
364,APP0435,Apple Lightning to 30-pin adapter iPhone 5 / 5S iPad mini and iPod,Lightning connector adapter 30-pin iPhone 5 / 5S and 5G iPod Touch Nano 7G (02m).,45.0,40.9996,0,14365395
365,CYG0042,Cygnett UrbanShield Hard Case for iPhone 5 / 5S + Screen Protector Aluminum,Hard Case + Silver Storm screensaver iPhone 5 / 5S.,19.99,8.9903,1,11865403
366,APP0436,Apple Lightning adapter to 30-pin connector,Lightning adapter connector 30-pin iPhone 5 iPod Touch 5 iPod Nano 7.,35.0,33.0003,0,14365395
367,APP0437,Apple EarPods headset with microphone connector Jack iPad and iPod,IPhone iPad and iPod headphones with microphone and remote.,35.0,33.0003,1,5384
368,APP0438,Apple Lightning connector cable to USB 1m White,Lightning USB cable 1 meter to charge and sync iPhone iPad and iPod.,25.0,22.999699999999997,1,1230
369,REP0036,Full screen repair iPhone 4,Repair service including parts and labor for iPhone 4,49.99,49.9899,0,"1,44E+11"
370,REP0040,Home button repair iPhone 4,Repair service including parts and labor for iPhone 4,49.99,49.9899,0,"1,44E+11"
371,REP0041,battery repair iPhone 4,Repair service including parts and labor for iPhone 4,29.99,0.2999,0,"1,44E+11"
372,REP0045,iPhone 4 Rear Camera Repair,Installation service includes parts and labor for iPhone 4,49.99,49.9899,0,"1,44E+11"
373,REP0046,iPhone 4 front camera repair,Repair service including parts and labor for iPhone 4,39.99,39.9893,0,"1,44E+11"
374,REP0050,Headset calls iPhone 4 Repair,Repair service including parts and labor for iPhone 4,39.99,39.9893,0,"1,44E+11"
375,REP0051,Load Connector Repair iPhone 4,Repair service including parts and labor for iPhone 4,39.99,39.9893,0,"1,44E+11"
376,REP0100,Color change to White Apple iPhone 4,It is including parts and labor..,94.21,113.9941,0,"1,44E+11"
377,REP0052,Color change to White Apple iPhone 4,It is including parts and labor..,94.21,113.9941,0,"1,44E+11"
378,OWC0041,Mac OWC Memory 4GB DDR3 1066MHZ SO-DIMM,4GB RAM Mac mini iMac MacBook and MacBook Pro (2008/10).,43.99,43.9896,1,1364
379,OWC0042,Mac OWC Memory 4GB DDR3 1333MHZ SO-DIMM,4GB RAM Mac mini iMac (2010/11) and MacBook Pro (2010/11).,46.99,46.9891,1,1364
380,OWC0043,Mac OWC Memory 8GB 1333MHZ DDR3 SO-DIMM,8GB RAM Mac mini iMac (2010/11) and MacBook Pro (2010/11).,99.99,99.9896,0,1364
381,OWC0035-2,Mac memory OWC 8GB (2x4GB) SO-DIMM DDR3 1066MHZ,RAM 8GB (2x4GB) Mac mini iMac MacBook and MacBook Pro (2008/10).,87.98,86.9905,1,1364
382,OWC0036-2,Mac memory OWC 8GB (2x4GB) SO-DIMM DDR3 1333MHZ,RAM 8GB (2x4GB) Mac mini (2011) iMac (2010-2011) MacBook Pro (2011).,93.98,92.9897,1,1364
383,REP0059,iPhone 4s Home button repair,Repair service including parts and labor for iPhone 4s,49.99,49.9004,0,"1,44E+11"
384,REP0060,iPhone 4s battery repair,It is including parts and labor for iPhone 4s,29.99,0.2999,0,"1,44E+11"
385,REP0064,iPhone 4s front camera repair,Repair service including parts and labor for iPhone 4s,49.99,49.9004,0,"1,44E+11"
386,REP0068,Headset calls iPhone 4s repair,Repair service including parts and labor for iPhone 4s,39.99,39.9893,0,"1,44E+11"
387,SYN0063,Synology DX513 expansion NAS Mac and PC,Expansion unit 5 bays.,423.99,423.9005,0,12175397
388,REP0073,Repair Touch Screen iPad (1st generation),Repair service including parts and labor for iPad,99.99,99.9896,0,"1,44E+11"
389,REP0074,LCD screen repair iPad (1st generation),Repair service including parts and labor for iPad,115.99,114.98989999999999,0,"1,44E+11"
390,REP0080,repair battery cases (1st generation),Battery Repair Service includes parts and labor for iPad,69.99,69.98989999999999,0,"1,44E+11"
391,REP0081,Connector repair charge cases (1st generation),Repair service including parts and labor for iPad,79.99,0.7998999999999999,0,"1,44E+11"
392,REP0084,iPad 2 LCD screen repair,Repair service including parts and labor for iPad 2,129.99,129.9899,0,"1,44E+11"
393,REP0085,iPad 2 front camera repair,Repair service including parts and labor for iPad 2,69.99,69.98989999999999,0,"1,44E+11"
394,REP0086,posterior chamber repair cases 2,Repair service including parts and labor for iPad 2,69.99,69.98989999999999,0,"1,44E+11"
395,REP0087,Repair Home Button iPad 2,Repair service including parts and labor for iPad 2,69.99,69.98989999999999,0,"1,44E+11"
396,REP0090,Input repair Headphones iPad 2,Repair service including parts and labor for iPad 2,69.99,68.9942,0,"1,44E+11"
397,REP0091,Wi-Fi antenna repair Apple iPad 2,Repair service including parts and labor for iPad 2,69.99,68.9942,0,"1,44E+11"
398,REP0092,Repair Speaker lower iPad 2,Repair service including parts and labor for iPad 2,69.99,68.9942,0,"1,44E+11"
399,REP0093,iPad 2 battery repair,Repair service including parts and labor for iPad 2,69.99,69.98989999999999,0,"1,44E+11"
400,REP0094,Load Connector Repair iPad 2,Repair service including parts and labor for iPad 2,69.99,69.98989999999999,0,"1,44E+11"
401,REP0098,volume button repair on vibration control and flexo iPad 3,Repair Service includes parts and labor iPad 3,69.99,69.98989999999999,0,"1,44E+11"
402,REP0099,iPad 3 front camera repair,Repair service including parts and labor for iPad 3,69.99,69.98989999999999,0,"1,44E+11"
403,DLK0018,D-Link DES-1005D Switch 5 10 / 100Mbps,Dlink Switch 5 Mac and PC ports.,14.99,10.9904,0,1334
404,DLK0019,D-Link DES-1008D Switch 8 10 / 100Mbps unmanaged,Dlink Switch 8 Mac and PC ports.,15.99,11.9899,0,1334
405,DLK0020,D-Link DES-1024D Switch 24 10 / 100Mbps,Switch Dlink 24 ports Rack Mac and PC format.,77.49,41.989399999999996,1,1334
406,PAC0272,OWC Mercury On-The-Go Pro Mini 1TB Hard Drive Mac and PC,Pack outer case 25 inch connections FW800 / FW400 / USB3 + HDD 1TB.,159.98,122.5851,1,11935397
407,PAC0271,OWC Mercury On-The-Go Pro Mini Hard Drive 1TB Mac and PC,Pack outer box 25 inches + 1TB Hard Drive USB 3.0.,184.98,85.5845,1,11935397
408,PAC0273,NewerTech miniStack 1TB Hard Drive Mac,External box Mac + 1TB Hard Drive.,148.99,135.98950000000002,0,11935397
409,PAC0274,NewerTech miniStack Mac 2TB Hard Drive,External box Mac + 2TB Hard Drive.,179.98,157.9897,0,11935397
410,PAC0275,NewerTech miniStack 3TB Hard Drive Mac,Mac external box 3TB + HDD.,201.99,179.9899,0,11935397
411,KIN0074,Kingston DataTraveler SE9 8GB USB 2.0 key,8GB USB 2.0 key minimalist design.,4.99,5.7802,0,57445397
412,KIN0072,Kingston DataTraveler SE9 16GB USB 2.0 key,16GB USB 2.0 key minimalist design.,7.0,6.2799000000000005,0,57445397
413,KIN0073,Kingston DataTraveler SE9 32GB USB 2.0 key,32GB USB 2.0 key minimalist design.,14.99,14.279200000000001,0,57445397
414,GRT0262,Griffin Adidas miCoach armband iPhone 5 / 5S and iPod Touch black,Bracelet iPhone 5 / 5S and iPod Touch nylon sports.,29.99,0.2299,0,5405
415,PUR0067,Puro iPhone Bumper Case SE / 5s / 5 black,IPhone Silicone Bumper SE / 5s / 5 transparent and black.,16.99,16.9884,0,11865403
416,PUR0075,Puro Booklet iPhone Case SE / 5s / 5 white,Eco leather book cover close iPhone SE / 5s / 5 white.,11.99,9.9898,0,11865403
417,REP0111,Full screen repair iPhone 4S,Repair service including parts and labor for iPhone 4s,49.99,49.9899,0,"1,44E+11"
418,MOS0078,Moshi iGlaze iPhone Case SE / 5s / 5 Black,rigid shell with silver rim iPhone SE / 5s / 5,30.0,20.9899,1,11865403
419,MOS0080,Moshi iGlaze iPhone Case SE / 5s / 5 white,hard case for iPhone SE / 5s / 5,30.0,19.9892,0,11865403
420,MOS0082,Moshi iGlaze XT iPhone Case SE / 5s / 5 transparent,Rigid shell snap on iPhone SE / 5s / 5.,30.0,19.9904,1,11865403
421,APP0483,Apple Lightning to VGA Adapter,Lightning connector adapter to VGA.,59.0,55.000600000000006,0,1230
422,GRT0264,Griffin CinemaSeat Case for iPad mini / black Retina,IPad mini car cover neoprene support.,39.99,18.9897,0,12635403
423,GRT0265,Griffin Survivor Case iPad mini 1/2/3 Black,IPad mini sleeve ultra-resistant for extreme conditions.,59.99,3.5989,0,12635403
424,APP0464,Apple adapter 12 W USB iPhone iPod and iPad,USB Power Adapter 12 W for iPhone iPad and iPod.,25.0,24.0004,1,5395
425,APP0474,"Apple 60W MagSafe 2 charger MacBook Pro Retina Display 13 """,MagSafe charger 2 of 60 W (MD565Z / A).,89.0,85.0001,0,13005399
426,APP0481,Apple Lightning to USB adapter for cameras,Lightning connector adapter USB camera (MD821ZM / A).,35.0,33.0003,0,5395
427,APP0482,Adapter Apple Lightning to SD Card Reader,Lightning connector adapter to SD card reader (MD822ZM / A).,35.0,33.0003,0,5395
428,APP0484,Apple Digital AV Adapter to Lightning,Lightning adapter connector to digital AV (MD826ZM / A).,59.0,55.000600000000006,1,5395
429,GRT0267,Griffin Slim Folio iPad mini / black Retina,Funda iPad mini leather imiatación support.,39.99,29.899099999999997,0,12635403
430,FIT0013,Fitbit ZIP monitor green activity,Activity Monitor compact and lightweight.,59.99,54.89770000000001,0,11905404
431,OWC0045,Mac OWC Memory 4GB DDR3 1600MHZ SO-DIMM,4GB RAM MacBook Pro and Mac mini iMac (2012).,46.99,4.4989,1,1364
432,OWC0039-2,Mac memory OWC 8GB (2x4GB) SO-DIMM DDR3 1600MHZ,RAM 8GB (2x4GB) MacBook Pro iMac Mac mini (2012) and iMac 5K Retina 27-inch (2014).,93.98,0.8798999999999999,1,1364
433,NTE0025,NewerTech Voyager Q HDD Dock FW800 / 400 / USB3.0 / eSATA,Dock disc 25 inch and 35 inch FW800 / 400 / USB3.0 / eSATA.,108.99,62.6901,0,12995397
434,NTE0026,NewerTech Voyager S3 Dock HDD USB3.0 / Sata,Dock disc 25 inches and 35 inches with USB3.0 / eSATA.,60.99,39.990500000000004,1,12995397
435,BEZ0167,Be.ez LArobe Case iPad mini / black / green Retina,IPad mini polyurethane sheath.,24.95,19.9892,0,12635403
436,BEZ0157,"Be.ez LArobe Case for MacBook Pro Retina 15 ""gray / red",Retina MacBook Pro sleeve 15 inch polyurethane.,34.95,19.9892,0,13835403
437,BEZ0158,"Be.ez LArobe Case for MacBook Pro Retina 15 ""gray / blue",Retina MacBook Pro sleeve 15 inch polyurethane.,34.99,28.9916,0,13835403
438,OTR0062,StarTech USB adapter mini Bluetooth 2.1,Mini Bluetooth USB for Mac and PC wireless network.,24.99,24.9865,0,1334
439,BEZ0159,"Be.ez LArobe Case for MacBook Pro Retina 15 ""gray / black",Retina MacBook Pro sleeve 15 inch polyurethane.,34.99,28.9916,0,13835403
440,BEZ0165,"Be.ez LArobe Air Case for MacBook Air 13 ""gray / black",MacBook Air 13 inch sleeve neoprene.,29.99,25.9908,0,13835403
441,OWC0054,"OWC SSD installation Kit for iMac 27 ""(2010) without tools",SSD installation kit without tools iMac 27-inch (model 2010),35.99,19.9892,0,12755395
442,OWC0052,"OWC SSD installation Kit for iMac 27 ""(2011) without tools",SSD installation kit without tools iMac 27-inch (model 2011).,35.99,19.9892,1,12755395
443,OTR0039,Startech Splitter Adapter 2 headphones,headphone jack adapter 2 Mini-3-pin mini-jack to 4 pin.,9.2,7.9896,1,1230
444,SPE0072,"Speck SeeThru Case Macbook Air 13 ""Blue",Housings MacBook Air 13 inches.,49.9,39.990500000000004,0,13835403
445,NTE0027,NewerTech Mini DVI to DVI Adapter,Adapter mini DVI to DVI.,18.99,10.9904,0,1325
446,NTE0028,NewerTech Mini DVI to VGA Adapter,Mini DVI to VGA.,18.99,12.990599999999999,1,1325
447,NTE0029,NewerTech Mini DVI to HDMI Adapter,Mini DVI to HDMI.,21.99,15.9902,0,1325
448,NTE0030,NewerTech Mini DisplayPort to VGA Adapter,Adapter Mini Display Port to VGA.,33.99,0.2299,0,1325
449,NTE0031,NewerTech Adapter Mini Display Port to DVI,Adapter mini Display Port to DVI.,29.99,14.9895,0,1325
450,NTE0032,NewerTech MiniDisplay Port to HDMI Adapter,Adapter mini Display Port to HDMI.,29.99,14.9895,1,1325
451,NTE0034,NewerTech NuTouch Gloves Gloves iPhone iPad and iPod Gray (Size S),Small size gloves for iPhone iPad and iPod.,23.99,14.9895,1,11905404
452,NTE0036,NewerTech NuTouch Gloves Gloves iPhone iPad and iPod Gray (Size L),Large size gloves for iPhone iPad and iPod.,19.99,16.9884,0,11905404
453,NTE0037,NewerTech NuTouch Gloves Gloves iPhone iPad and iPod Gray (Size XL),Gloves size XL for iPhone iPad and iPod.,23.99,16.9896,1,11905404
454,OWC0055,"Installation Kit OWC SSD / HDD 25 ""Mac mini (2011/2012)",Installation Kit SSD / Hard for Mac mini (2011-2012) Disco.,42.99,29.9899,0,12755395
455,SPE0066,"Speck SeeThru Satin MacBook Pro Retina Case 15 ""Black",Housing MacBook Pro with Retina display 15-inch (June 2012).,49.9,39.990500000000004,0,13835403
456,OWC0044,"SSD expansion kit OWC Aura Pro 6G 480GB MacBook Air 11 ""and 13"" 2010 to 2011",480GB SSD expansion for MacBook Air 11-inch and 13-inch Late 2010 to Mid 2011 Kit tools,386.99,31.9584,0,12215397
457,JMO0040,Just Mobile headstand headset support,Headphone hanger aluminum.,49.95,44.9878,0,12355400
458,DLK0029,D-Link DCS-5222L surveillance camera,surveillance camera home with 10x zoom features night vision (Pan / Tilt / Zoom) and app for iPhone and iPad,265.99,167.9891,0,9094
459,WAH0007,Wahoo Fitness BlueSC cadence and speed sensor,iPhone wireless sensor cadence and speed for cyclists.,59.99,54.994499999999995,1,11905404
460,WAH0008,Wahoo Fitness Blue HR heart rate monitor iPhone iPad and iPod,Wireless heart rate monitor iPhone iPad and iPod Touch.,79.99,69.9864,0,11905404
461,MOS0085,Moshi iVisor XT protector iPhone / 5s / 5 white,IPhone Protector SE / 5s / 5 anti glare.,24.95,14.9895,0,13555403
462,MOS0086,Moshi iVisor XT protector iPhone / 5s / 5c / 5 black,IPhone Protector SE / 5s / 5 anti glare.,24.95,14.9895,0,13555403
463,PAR0009,Parrot Minikit + bluetooth hands free,iPhone bluetooth handsfree speaker car.,59.99,49.9004,0,5398
464,OWC0053,"OWC SSD installation Kit for iMac 215 ""(2011) without tools",Kit installation without tools iMac SSD 215 inches (models 2011).,35.99,21.9893,1,12755395
465,OWC0037-2,Mac OWC memory 16GB (2x8GB) SO-DIMM DDR3 1333MHZ,2x8GB RAM iMac (2010/2011) Mac mini (2011) and MacBook Pro (2011),199.98,197.9899,0,1364
466,OWC0046,Mac OWC Memory 8GB 1600MHZ DDR3 SO-DIMM,8GB RAM MacBook Pro iMac Mac mini (2012) and iMac 5K Retina 27-inch (2014).,92.99,92.9897,1,1364
467,OWC0040-2,Mac OWC memory 16GB (2x8GB) SO-DIMM DDR3 1600MHZ,RAM 16GB (2x8GB) MacBook Pro iMac and Mac mini (2012).,185.98,183.99020000000002,1,1364
468,OWC0056,Mac OWC Memory 4GB (2x2GB) 667MHz DDR2 FB-DIMM,RAM 4GB (2x2GB) for Mac Pro.,52.99,56.989799999999995,0,1364
469,OWC0057,Mac OWC Memory 8GB (2x4GB) 667MHz DDR2 FB-DIMM,RAM 8GB (2x4GB) for Mac Pro.,106.99,84.9892,0,1364
470,OWC0058,Mac OWC Memory 4GB (2x2GB) 800MHz DDR2 FB-DIMM,RAM 4GB (2x2GB) for Mac Pro 8-core.,96.99,72.9896,0,1364
471,OWC0059,Mac OWC Memory 8GB (2x4GB) 800MHz DDR2 FB-DIMM,RAM 8GB (2x4GB) for Mac Pro 8-core.,169.99,114.98989999999999,0,1364
472,NTE0038,"NewerTech NuPower battery PowerBook G4 17 """,PowerBook G4 battery 17 inch 62W.,120.99,76.98989999999999,0,13005399
473,NTE0019,"NewerTech NuPower battery MacBook Pro 15 ""unibody no (2006-2008)",Battery MacBook Pro 15-inch Unibody No 2006-2008,119.99,94.9898,1,10142
474,LMP0011,External Slim Case for SuperDrive iMac and Mac mini,external enclosure iMac SuperDrive and Mac Mini.,35.0,29.9899,0,12995397
475,TWS0035,Twelve South BookBook Case iPad mini / Brown Retina,Funda iPad mini vintage leather with padded interior.,69.99,47.989799999999995,0,12635403
476,TWS0036,Twelve South BookBook Case iPad mini / black Retina,Funda iPad mini vintage leather with padded interior.,69.99,59.991800000000005,0,12635403
477,PIE0007,Internal Battery for iPhone 4,Replacement AC Adapter for Apple iPhone 4.,14.95,14.991900000000001,1,21485407
478,PIE0009,Internal Battery for iPhone 4S,Replacement AC Adapter for Apple iPhone 4S.,14.99,14.9895,1,21485407
479,PIE0010,Internal Battery for iPhone 3GS,Replacement AC Adapter for Apple iPhone 3GS.,14.95,14.991900000000001,1,21485407
480,PIE0011,Internal Battery for iPhone 3G,Replacement AC Adapter for Apple iPhone 3G.,98.978,9.8978,0,21485407
481,KEN0064,"Safestand Kensington security lock iMac 27 """,key lock station for iMac 27 inches.,99.99,79.9931,0,1325
482,OWC0060,Mac OWC Memory 2GB 667MHz DDR2 SO-DIMM,2GB RAM Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,23.99,20.9899,1,1364
483,OWC0054-2,Mac OWC memory 4GB (2x2GB) 667MHz DDR2 SO-DIMM,RAM 4GB (2x2GB) Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,47.98,41.989399999999996,1,1364
484,OWC0054-3,Mac OWC 6GB memory (2GB 4GB +) DDR2 667MHz SO-DIMM,6GB RAM (4GB + 2GB) Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,138.98,132.9899,1,1364
485,OWC0061,Mac OWC Memory 4GB 667MHz DDR2 SO-DIMM,4GB RAM Mac mini and iMac (2006/07) and MacBook Pro (2006/07/08).,114.99,113.9905,1,1364
486,OWC0062,Mac OWC Memory 1GB 667MHz DDR2 SO-DIMM,1GB RAM Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,12.99,9.9898,1,1364
487,OWC0056-2,Mac OWC 2GB memory (2x1GB) 667MHz DDR2 SO-DIMM,RAM 2GB (2x1GB) Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,25.98,19.9904,1,1364
488,OWC0063,Mac OWC Memory 2GB 800MHz DDR2 SO-DIMM,RAM 2GB iMac (2008) and MacBook (2009).,23.99,20.9899,0,1364
489,OWC0057-2,Mac OWC memory 4GB (2x2GB) SO-DIMM DDR2 800MHz,RAM 4GB (2x2GB) iMac (2008) and MacBook (2009).,47.98,41.989399999999996,0,1364
490,OWC0064,Mac OWC Memory 4GB 800MHz DDR2 SO-DIMM,4GB RAM iMac (2008) and MacBook (2009).,123.99,119.9897,0,1364
491,OWC0218,"SSD expansion kit OWC Aura Pro 6G 120GB MacBook Air 11 ""and 13"" 2012",120GB SSD expansion for MacBook Air 11-inch and 13-inch 2012 with Tools Kit,151.0,131.5839,0,12215397
492,OWC0022,"SSD expansion kit OWC Aura Pro 6G 480GB MacBook Air 2012 11 ""and 13""",480GB SSD expansion for Mid 2012 MacBook Air 11-inch and 13-inch tool kit,379.99,300.58459999999997,1,12215397
493,OWC0065,"SSD expansion kit OWC Aura Pro 6G 480GB MacBook Pro Retina 13 ""and 15"" from 2012 to 2013",expansion of 480GB SSD for MacBook Pro Retina 13-inch Late 2012 and Early 2013 MacBook Pro Retina 15-inch Early 2013 Mid 2012 Kit tools,411.99,346.58029999999997,0,12215397
494,OWC0066,"SSD expansion kit OWC Aura Pro 6G 240GB MacBook Pro Retina 13 ""and 15"" from 2012 to 2013",240GB SSD expansion MacBook Pro Retina 13-inch Late 2012 and Early 2013 MacBook Pro Retina 15-inch Mid 2012 / Early 2013 Tool Kit,229.99,199.99490000000003,0,12215397
